100669671,(19, 45),9053
100669671,(58, 50),569
100669671,(50, 93),186655
100669671,(10, 36),335
100669671,(19, 44),20999
100669671,(7, 49),1003
100669671,(81, 59),1202
100669671,(99, 3),987
100669671,(86, 73),8026
100669671,(52, 45),7798
100669671,(21, 39),12451
100669671,(21, 38),7592
100669671,(58, 29),78980
100669671,(90, 19),22048
100669671,(98, 14),3513
100669671,(54, 87),4760
100669671,(59, 28),93029
100669671,(13, 35),99893
100669671,(15, 11),163780
100669671,(58, 27),6982
100669671,(5, 69),336252
100669671,(96, 24),3005
100669671,(84, 26),6011
100669671,(86, 26),738
100669671,(96, 25),7150
100669671,(86, 27),110997
100669671,(56, 90),4502
100669671,(14, 34),10607
100669671,(53, 24),1984
100669671,(16, 35),211303
100669671,(14, 35),51720
100669671,(90, 28),54602
100669671,(16, 36),114
100669671,(51, 57),876
100669671,(85, 28),47615
100669671,(72, 45),49636
100669671,(34, 33),14332
100669671,(58, 37),274
100669671,(89, 30),658
100669671,(14, 38),18580
100669671,(85, 26),70056
100669671,(86, 28),1202
100669671,(49, 50),2795
100669671,(96, 31),6002
100669671,(87, 29),2404
100669671,(87, 28),1202
100669671,(14, 29),601
100669671,(86, 19),608
100669671,(99, 49),3415
100669671,(74, 34),16990
100669671,(85, 58),554
100669671,(82, 54),1281
100669671,(65, 96),1803
100669671,(15, 39),810
100669671,(18, 43),87854
100669671,(93, 28),3679
100669671,(85, 57),107406
100669671,(94, 20),601
100669671,(91, 21),913
100669671,(64, 15),1202
100669718,(82, 52),5410
100669718,(99, 22),4077
100669718,(81, 41),79052
100669718,(87, 27),72805
100669718,(17, 36),375742
100669718,(87, 26),33151
100669718,(87, 73),19666
100669718,(15, 35),7965
100669718,(54, 88),14925
100669718,(83, 52),1202
100669718,(47, 64),120675
100669718,(43, 7),26727
100669718,(16, 18),24448
100669718,(92, 75),3006
100669718,(61, 98),12261
100669718,(31, 34),377
100669718,(57, 31),601
100669718,(61, 20),350563
100669718,(88, 29),1914
100669718,(83, 28),1229
100669718,(50, 94),567779
100669718,(72, 33),50862
100669718,(99, 35),1804
100669718,(57, 29),9246
100669718,(36, 37),1265
100669718,(52, 26),1607
100669718,(14, 54),1982
100669718,(19, 45),9053
100669718,(58, 50),569
100669718,(50, 93),186655
100669718,(10, 36),335
100669718,(19, 44),20999
100669718,(7, 49),1003
100669718,(81, 59),1202
100669718,(99, 3),987
100669718,(86, 73),8026
100669718,(52, 45),7798
100669718,(21, 39),12451
100669718,(21, 38),7592
100669718,(58, 29),78980
100669718,(90, 19),22048
100669718,(98, 14),3513
100669718,(54, 87),4760
100669718,(59, 28),93029
100669718,(13, 35),99893
100669718,(15, 11),163780
100669718,(58, 27),6982
100669718,(5, 69),336252
100669718,(96, 24),3005
100669718,(84, 26),6011
100669718,(86, 26),738
100669718,(96, 25),7150
100669718,(86, 27),110997
100669718,(56, 90),4502
100669718,(14, 34),10607
100669718,(53, 24),1984
100669718,(16, 35),211303
100669718,(14, 35),51720
100669718,(90, 28),54602
100669718,(16, 36),114
100669718,(51, 57),876
100669718,(85, 28),47615
100669718,(72, 45),49636
100669718,(34, 33),14332
100669718,(58, 37),274
100669718,(89, 30),658
100669718,(14, 38),18580
100669718,(85, 26),70056
100669718,(86, 28),1202
100669718,(49, 50),2795
100669718,(96, 31),6002
100669718,(87, 29),2404
100669718,(87, 28),1202
100669718,(14, 29),601
100669718,(86, 19),608
100669718,(99, 49),3415
100669718,(74, 34),16990
100669718,(85, 58),554
100669718,(82, 54),1281
100669718,(65, 96),1803
100669718,(15, 39),810
100669718,(18, 43),87854
100669718,(93, 28),3679
100669718,(85, 57),107406
100669718,(94, 20),601
100669718,(91, 21),913
100669718,(64, 15),1202
100669756,(82, 52),5410
100669756,(99, 22),4077
100669756,(81, 41),79052
100669756,(87, 27),72805
100669756,(17, 36),375742
100669756,(87, 26),33151
100669756,(87, 73),19666
100669756,(15, 35),7965
100669756,(54, 88),14925
100669756,(83, 52),1202
100669756,(47, 64),120675
100669756,(43, 7),26727
100669756,(16, 18),24448
100669756,(92, 75),3006
100669756,(61, 98),12261
100669756,(31, 34),377
100669756,(57, 31),601
100669756,(61, 20),350563
100669756,(88, 29),1914
100669756,(83, 28),1229
100669756,(50, 94),567779
100669756,(72, 33),50862
100669756,(99, 35),1804
100669756,(57, 29),9246
100669756,(36, 37),1265
100669756,(52, 26),1607
100669756,(14, 54),1982
100669756,(19, 45),9053
100669756,(58, 50),569
100669756,(50, 93),186655
100669756,(10, 36),335
100669756,(19, 44),20999
100669756,(7, 49),1003
100669756,(81, 59),1202
100669756,(99, 3),987
100669756,(86, 73),8026
100669756,(52, 45),7798
100669756,(21, 39),12451
100669756,(21, 38),7592
100669756,(58, 29),78980
100669756,(90, 19),22048
100669756,(98, 14),3513
100669756,(54, 87),4760
100669756,(59, 28),93029
100669756,(13, 35),99893
100669756,(15, 11),163780
100669756,(58, 27),6982
100669756,(5, 69),336252
100669756,(96, 24),3005
100669756,(84, 26),6011
100669756,(86, 26),738
100669756,(96, 25),7150
100669756,(86, 27),110997
100669756,(56, 90),4502
100669756,(14, 34),10607
100669756,(53, 24),1984
100669756,(16, 35),211303
100669756,(14, 35),51720
100669756,(90, 28),54602
100669756,(16, 36),114
100669756,(51, 57),876
100669756,(85, 28),47615
100669756,(72, 45),49636
100669756,(34, 33),14332
100669756,(58, 37),274
100669756,(89, 30),658
100669756,(14, 38),18580
100669756,(85, 26),70056
100669756,(86, 28),1202
100669756,(49, 50),2795
100669756,(96, 31),6002
100669756,(87, 29),2404
100669756,(87, 28),1202
100669756,(14, 29),601
100669756,(86, 19),608
100669756,(99, 49),3415
100669756,(74, 34),16990
100669756,(85, 58),554
100669756,(82, 54),1281
100669756,(65, 96),1803
100669756,(15, 39),810
100669756,(18, 43),87854
100669756,(93, 28),3679
100669756,(85, 57),107406
100669756,(94, 20),601
100669756,(91, 21),913
100669756,(64, 15),1202
100669786,(82, 52),5410
100669786,(99, 22),4077
100669786,(81, 41),79052
100669786,(87, 27),72805
100669786,(17, 36),375742
100669786,(87, 26),33151
100669786,(87, 73),19666
100669786,(15, 35),7965
100669786,(54, 88),14925
100669786,(83, 52),1202
100669786,(47, 64),120675
100669786,(43, 7),26727
100669786,(16, 18),24448
100669786,(92, 75),3006
100669786,(61, 98),12261
100669786,(31, 34),377
100669786,(57, 31),601
100669786,(61, 20),350563
100669786,(88, 29),1914
100669786,(83, 28),1229
100669786,(50, 94),567779
100669786,(72, 33),50862
100669786,(99, 35),1804
100669786,(57, 29),9246
100669786,(36, 37),1265
100669786,(52, 26),1607
100669786,(14, 54),1982
100669786,(19, 45),9053
100669786,(58, 50),569
100669786,(50, 93),186655
100669786,(10, 36),335
100669786,(19, 44),20999
100669786,(7, 49),1003
100669786,(81, 59),1202
100669786,(99, 3),987
100669786,(86, 73),8026
100669786,(52, 45),7798
100669786,(21, 39),12451
100669786,(21, 38),7592
100669786,(58, 29),78980
100669786,(90, 19),22048
100669786,(98, 14),3513
100669786,(54, 87),4760
100669786,(59, 28),93029
100669786,(13, 35),99893
100669786,(15, 11),163780
100669786,(58, 27),6982
100669786,(5, 69),336252
100669786,(96, 24),3005
100669786,(84, 26),6011
100669786,(86, 26),738
100669786,(96, 25),7150
100669786,(86, 27),110997
100669786,(56, 90),4502
100669786,(14, 34),10607
100669786,(53, 24),1984
100669786,(16, 35),211303
100669786,(14, 35),51720
100669786,(90, 28),54602
100669786,(16, 36),114
100669786,(51, 57),876
100669786,(85, 28),47615
100669786,(72, 45),49636
100669786,(34, 33),14332
100669786,(58, 37),274
100669786,(89, 30),658
100669786,(14, 38),18580
100669786,(85, 26),70056
100669786,(86, 28),1202
100669786,(49, 50),2795
100669786,(96, 31),6002
100669786,(87, 29),2404
100669786,(87, 28),1202
100669786,(14, 29),601
100669786,(86, 19),608
100669786,(99, 49),3415
100669786,(74, 34),16990
100669786,(85, 58),554
100669786,(82, 54),1281
100669786,(65, 96),1803
100669786,(15, 39),810
100669786,(18, 43),87854
100669786,(93, 28),3679
100669786,(85, 57),107406
100669786,(94, 20),601
100669786,(91, 21),913
100669786,(64, 15),1202
100669790,(82, 52),5410
100669790,(99, 22),4077
100669790,(15, 33),16988
100669790,(81, 41),79052
100669790,(87, 27),72805
100669790,(17, 36),375742
100669790,(87, 26),33151
100669790,(87, 73),19666
100669790,(15, 35),7965
100669790,(54, 88),14925
100669790,(83, 52),1202
100669790,(47, 64),120675
100669790,(43, 7),26727
100669790,(16, 17),948
100669790,(16, 18),24448
100669790,(92, 75),3006
100669790,(61, 98),12261
100669790,(31, 34),377
100669790,(57, 31),601
100669790,(61, 20),350563
100669790,(88, 29),1914
100669790,(83, 28),1229
100669790,(50, 94),567779
100669790,(72, 33),50862
100669790,(99, 35),1804
100669790,(57, 29),9246
100669790,(36, 37),1265
100669790,(52, 26),1607
100669790,(14, 54),1982
100669790,(19, 45),9053
100669790,(58, 50),569
100669790,(50, 93),186655
100669790,(10, 36),335
100669790,(19, 44),20999
100669790,(7, 49),1003
100669790,(81, 59),1202
100669790,(99, 3),987
100669790,(86, 73),8026
100669790,(52, 45),7798
100669790,(21, 39),12451
100669790,(21, 38),7592
100669790,(58, 29),78980
100669790,(90, 19),22048
100669790,(98, 14),3513
100669790,(54, 87),4760
100669790,(59, 28),93029
100669790,(13, 35),99893
100669790,(15, 11),163780
100669790,(58, 27),6982
100669790,(5, 69),336252
100669790,(96, 24),3005
100669790,(84, 26),6011
100669790,(86, 26),738
100669790,(96, 25),7150
100669790,(86, 27),110997
100669790,(56, 90),4502
100669790,(16, 34),1203
100669790,(14, 34),10607
100669790,(53, 24),1984
100669790,(16, 35),211303
100669790,(14, 35),51720
100669790,(90, 28),54602
100669790,(16, 36),114
100669790,(51, 57),876
100669790,(85, 28),47615
100669790,(72, 45),49636
100669790,(34, 33),14332
100669790,(58, 37),274
100669790,(89, 30),658
100669790,(14, 38),18580
100669790,(85, 26),70056
100669790,(86, 28),1202
100669790,(49, 50),2795
100669790,(96, 31),6002
100669790,(87, 29),2404
100669790,(87, 28),1202
100669790,(14, 29),601
100669790,(86, 19),608
100669790,(99, 49),3415
100669790,(74, 34),16990
100669790,(85, 58),554
100669790,(82, 54),1281
100669790,(65, 96),1803
100669790,(15, 39),810
100669790,(18, 43),87854
100669790,(93, 28),3679
100669790,(85, 57),107406
100669790,(94, 20),601
100669790,(91, 21),913
100669790,(64, 15),1202
100669805,(82, 52),5410
100669805,(99, 22),4077
100669805,(15, 33),16988
100669805,(81, 41),79052
100669805,(87, 27),72805
100669805,(17, 36),375742
100669805,(87, 26),33151
100669805,(87, 73),19666
100669805,(15, 35),7965
100669805,(54, 88),14925
100669805,(83, 52),1202
100669805,(47, 64),120675
100669805,(43, 7),26727
100669805,(16, 17),948
100669805,(16, 18),24448
100669805,(92, 75),3006
100669805,(61, 98),12261
100669805,(31, 34),377
100669805,(57, 31),601
100669805,(61, 20),350563
100669805,(88, 29),1914
100669805,(83, 28),1229
100669805,(50, 94),567779
100669805,(72, 33),50862
100669805,(99, 35),1804
100669805,(57, 29),9246
100669805,(36, 37),1265
100669805,(52, 26),1607
100669805,(14, 54),1982
100669805,(19, 45),9053
100669805,(58, 50),569
100669805,(50, 93),186655
100669805,(10, 36),335
100669805,(19, 44),20999
100669805,(7, 49),1003
100669805,(81, 59),1202
100669805,(99, 3),987
100669805,(86, 73),8026
100669805,(52, 45),7798
100669805,(21, 39),12451
100669805,(21, 38),7592
100669805,(58, 29),78980
100669805,(90, 19),22048
100669805,(98, 14),3513
100669805,(54, 87),4760
100669805,(59, 28),93029
100669805,(13, 35),99893
100669805,(15, 11),163780
100669805,(58, 27),6982
100669805,(5, 69),336252
100669805,(96, 24),3005
100669805,(84, 26),6011
100669805,(86, 26),738
100669805,(96, 25),7150
100669805,(86, 27),110997
100669805,(56, 90),4502
100669805,(16, 34),1203
100669805,(14, 34),10607
100669805,(53, 24),1984
100669805,(16, 35),211303
100669805,(14, 35),51720
100669805,(90, 28),54602
100669805,(16, 36),114
100669805,(51, 57),876
100669805,(85, 28),47615
100669805,(72, 45),49636
100669805,(34, 33),14332
100669805,(58, 37),274
100669805,(89, 30),658
100669805,(14, 38),18580
100669805,(85, 26),70056
100669805,(86, 28),1202
100669805,(49, 50),2795
100669805,(96, 31),6002
100669805,(85, 25),80065
100669805,(87, 29),2404
100669805,(87, 28),1202
100669805,(14, 29),601
100669805,(86, 19),608
100669805,(99, 49),3415
100669805,(74, 34),16990
100669805,(85, 58),554
100669805,(82, 54),1281
100669805,(65, 96),1803
100669805,(15, 39),810
100669805,(18, 43),87854
100669805,(93, 28),3679
100669805,(85, 57),107406
100669805,(94, 20),601
100669805,(91, 21),913
100669805,(64, 15),1202
100669844,(82, 52),5410
100669844,(99, 22),4077
100669844,(15, 33),16988
100669844,(81, 41),79052
100669844,(87, 27),72805
100669844,(17, 36),375742
100669844,(87, 26),33151
100669844,(87, 73),19666
100669844,(15, 35),7965
100669844,(54, 88),14925
100669844,(83, 52),1202
100669844,(47, 64),120675
100669844,(43, 7),26727
100669844,(16, 17),948
100669844,(16, 18),24448
100669844,(92, 75),3006
100669844,(61, 98),12261
100669844,(31, 34),377
100669844,(57, 31),601
100669844,(61, 20),350563
100669844,(88, 29),1914
100669844,(83, 28),1229
100669844,(50, 94),567779
100669844,(72, 33),50862
100669844,(99, 35),1804
100669844,(57, 29),9246
100669844,(36, 37),1265
100669844,(52, 26),1607
100669844,(14, 54),1982
100669844,(19, 45),9053
100669844,(58, 50),569
100669844,(50, 93),186655
100669844,(10, 36),335
100669844,(19, 44),20999
100669844,(7, 49),1003
100669844,(81, 59),1202
100669844,(99, 3),987
100669844,(86, 73),8026
100669844,(52, 45),7798
100669844,(21, 39),12451
100669844,(21, 38),7592
100669844,(58, 29),78980
100669844,(90, 19),22048
100669844,(98, 14),3513
100669844,(54, 87),4760
100669844,(59, 28),93029
100669844,(13, 35),99893
100669844,(15, 11),163780
100669844,(58, 27),6982
100669844,(5, 69),336252
100669844,(96, 24),3005
100669844,(84, 26),6011
100669844,(86, 26),738
100669844,(96, 25),7150
100669844,(86, 27),110997
100669844,(56, 90),4502
100669844,(16, 34),1203
100669844,(14, 34),10607
100669844,(53, 24),1984
100669844,(16, 35),211303
100669844,(14, 35),51720
100669844,(90, 28),54602
100669844,(16, 36),114
100669844,(51, 57),876
100669844,(85, 28),47615
100669844,(72, 45),49636
100669844,(34, 33),14332
100669844,(58, 37),274
100669844,(89, 30),658
100669844,(14, 38),18580
100669844,(85, 26),70056
100669844,(86, 28),1202
100669844,(49, 50),2795
100669844,(96, 31),6002
100669844,(85, 25),80065
100669844,(87, 29),2404
100669844,(87, 28),1202
100669844,(14, 29),601
100669844,(86, 19),608
100669844,(99, 49),3415
100669844,(74, 34),16990
100669844,(85, 58),554
100669844,(82, 54),1281
100669844,(65, 96),1803
100669844,(15, 39),810
100669844,(18, 43),87854
100669844,(93, 28),3679
100669844,(85, 57),107406
100669844,(94, 20),601
100669844,(91, 21),913
100669844,(64, 15),1202
100669876,(82, 52),5410
100669876,(99, 22),4077
100669876,(15, 33),16988
100669876,(81, 41),79052
100669876,(87, 27),72805
100669876,(17, 36),375742
100669876,(87, 26),33151
100669876,(87, 73),19666
100669876,(15, 35),7965
100669876,(54, 88),14925
100669876,(83, 52),1202
100669876,(47, 64),120675
100669876,(43, 7),26727
100669876,(16, 17),948
100669876,(16, 18),24448
100669876,(92, 75),3006
100669876,(61, 98),12261
100669876,(31, 34),377
100669876,(57, 31),601
100669876,(61, 20),350563
100669876,(88, 29),1914
100669876,(83, 28),1229
100669876,(50, 94),567779
100669876,(72, 33),50862
100669876,(99, 35),1804
100669876,(57, 29),9246
100669876,(36, 37),1265
100669876,(52, 26),1607
100669876,(14, 54),1982
100669876,(19, 45),9053
100669876,(58, 50),569
100669876,(50, 93),186655
100669876,(10, 36),335
100669876,(19, 44),20999
100669876,(7, 49),1003
100669876,(81, 59),1202
100669876,(99, 3),987
100669876,(86, 73),8026
100669876,(52, 45),7798
100669876,(21, 39),12451
100669876,(21, 38),7592
100669876,(58, 29),78980
100669876,(90, 19),22048
100669876,(98, 14),3513
100669876,(54, 87),4760
100669876,(59, 28),93029
100669876,(13, 35),99893
100669876,(15, 11),163780
100669876,(58, 27),6982
100669876,(5, 69),336252
100669876,(96, 24),3005
100669876,(84, 26),6011
100669876,(86, 26),738
100669876,(96, 25),7150
100669876,(86, 27),110997
100669876,(56, 90),4502
100669876,(16, 34),1203
100669876,(14, 34),10607
100669876,(53, 24),1984
100669876,(16, 35),211303
100669876,(14, 35),51720
100669876,(90, 28),54602
100669876,(16, 36),114
100669876,(51, 57),876
100669876,(85, 28),47615
100669876,(72, 45),49636
100669876,(34, 33),14332
100669876,(58, 37),274
100669876,(89, 30),658
100669876,(14, 38),18580
100669876,(85, 26),70056
100669876,(86, 28),1202
100669876,(49, 50),2795
100669876,(96, 31),6002
100669876,(85, 25),80065
100669876,(87, 29),2404
100669876,(87, 28),1202
100669876,(14, 29),601
100669876,(86, 19),608
100669876,(99, 49),3415
100669876,(74, 34),16990
100669876,(85, 58),554
100669876,(82, 54),1281
100669876,(65, 96),1803
100669876,(15, 39),810
100669876,(18, 43),87854
100669876,(93, 28),3679
100669876,(85, 57),107406
100669876,(94, 20),601
100669876,(91, 21),913
100669876,(64, 15),1202
100669881,(82, 52),5410
100669881,(99, 22),4077
100669881,(15, 33),16988
100669881,(81, 41),79052
100669881,(87, 27),72805
100669881,(17, 36),375742
100669881,(87, 26),33151
100669881,(87, 73),19666
100669881,(15, 35),7965
100669881,(54, 88),14925
100669881,(83, 52),1202
100669881,(47, 64),120675
100669881,(43, 7),26727
100669881,(16, 17),948
100669881,(16, 18),24448
100669881,(92, 75),3006
100669881,(61, 98),12261
100669881,(31, 34),377
100669881,(57, 31),601
100669881,(61, 20),350563
100669881,(88, 29),1914
100669881,(83, 28),1229
100669881,(50, 94),567779
100669881,(72, 33),50862
100669881,(99, 35),1804
100669881,(57, 29),9246
100669881,(36, 37),1265
100669881,(52, 26),1607
100669881,(14, 54),1982
100669881,(19, 45),9053
100669881,(58, 50),569
100669881,(50, 93),186655
100669881,(10, 36),335
100669881,(19, 44),20999
100669881,(7, 49),1003
100669881,(81, 59),1202
100669881,(99, 3),987
100669881,(86, 73),8026
100669881,(52, 45),7798
100669881,(21, 39),12451
100669881,(21, 38),7592
100669881,(58, 29),78980
100669881,(90, 19),22048
100669881,(98, 14),3513
100669881,(54, 87),4760
100669881,(59, 28),93029
100669881,(13, 35),99893
100669881,(99, 31),20088
100669881,(15, 11),163780
100669881,(58, 27),6982
100669881,(5, 69),336252
100669881,(96, 24),3005
100669881,(84, 26),6011
100669881,(86, 26),738
100669881,(96, 25),7150
100669881,(86, 27),110997
100669881,(56, 90),4502
100669881,(16, 34),1203
100669881,(14, 34),10607
100669881,(53, 24),1984
100669881,(16, 35),211303
100669881,(14, 35),51720
100669881,(90, 28),55332
100669881,(16, 36),114
100669881,(51, 57),876
100669881,(85, 28),47615
100669881,(72, 45),49636
100669881,(34, 33),14332
100669881,(91, 28),28089
100669881,(58, 37),274
100669881,(89, 30),658
100669881,(14, 38),18580
100669881,(85, 26),70056
100669881,(86, 28),1202
100669881,(49, 50),2795
100669881,(96, 31),6002
100669881,(85, 25),80065
100669881,(87, 29),2404
100669881,(87, 28),1202
100669881,(14, 29),601
100669881,(86, 19),608
100669881,(99, 49),3415
100669881,(74, 34),16990
100669881,(85, 58),554
100669881,(82, 54),1281
100669881,(65, 96),1803
100669881,(15, 39),810
100669881,(18, 43),87854
100669881,(93, 28),3679
100669881,(85, 57),107406
100669881,(94, 20),601
100669881,(91, 21),913
100669881,(64, 15),1202
100669895,(82, 52),5410
100669895,(99, 22),4077
100669895,(15, 33),16988
100669895,(81, 41),79052
100669895,(87, 27),72805
100669895,(17, 36),375742
100669895,(87, 26),33151
100669895,(87, 73),19666
100669895,(15, 35),7965
100669895,(54, 88),14925
100669895,(83, 52),1202
100669895,(47, 64),120675
100669895,(43, 7),26727
100669895,(16, 17),948
100669895,(16, 18),24448
100669895,(92, 75),3006
100669895,(61, 98),12261
100669895,(31, 34),377
100669895,(57, 31),601
100669895,(61, 20),350563
100669895,(88, 29),1914
100669895,(83, 28),1229
100669895,(50, 94),567779
100669895,(72, 33),50862
100669895,(99, 35),1804
100669895,(57, 29),9246
100669895,(36, 37),1265
100669895,(52, 26),1607
100669895,(14, 54),1982
100669895,(19, 45),9053
100669895,(58, 50),569
100669895,(50, 93),186655
100669895,(10, 36),335
100669895,(19, 44),20999
100669895,(7, 49),1003
100669895,(81, 59),1202
100669895,(99, 3),987
100669895,(86, 73),8026
100669895,(52, 45),7798
100669895,(21, 39),12451
100669895,(21, 38),7592
100669895,(58, 29),78980
100669895,(90, 19),22048
100669895,(98, 14),3513
100669895,(54, 87),4760
100669895,(59, 28),93029
100669895,(13, 35),99893
100669895,(99, 31),20088
100669895,(15, 11),163780
100669895,(58, 27),6982
100669895,(5, 69),336252
100669895,(96, 24),3005
100669895,(84, 26),6011
100669895,(86, 26),738
100669895,(96, 25),7150
100669895,(86, 27),110997
100669895,(56, 90),4502
100669895,(16, 34),1203
100669895,(14, 34),10607
100669895,(53, 24),1984
100669895,(16, 35),211303
100669895,(14, 35),51720
100669895,(90, 28),55332
100669895,(16, 36),114
100669895,(51, 57),876
100669895,(85, 28),47615
100669895,(72, 45),49636
100669895,(34, 33),14332
100669895,(91, 28),28089
100669895,(58, 37),274
100669895,(89, 30),658
100669895,(14, 38),18580
100669895,(85, 26),70056
100669895,(86, 28),1202
100669895,(49, 50),2795
100669895,(96, 31),6002
100669895,(85, 25),80065
100669895,(87, 29),2404
100669895,(87, 28),1202
100669895,(14, 29),601
100669895,(86, 19),608
100669895,(99, 49),3415
100669895,(74, 34),16990
100669895,(85, 58),554
100669895,(82, 54),1281
100669895,(65, 96),1803
100669895,(15, 39),810
100669895,(18, 43),87854
100669895,(93, 28),3679
100669895,(85, 57),107406
100669895,(94, 20),601
100669895,(91, 21),913
100669895,(64, 15),1202
100669920,(82, 52),5410
100669920,(99, 22),4077
100669920,(15, 33),16988
100669920,(81, 41),79052
100669920,(87, 27),72805
100669920,(17, 36),375742
100669920,(87, 26),33151
100669920,(87, 73),19666
100669920,(15, 35),7965
100669920,(54, 88),14925
100669920,(83, 52),1202
100669920,(47, 64),120675
100669920,(43, 7),26727
100669920,(16, 17),948
100669920,(16, 18),24448
100669920,(92, 75),3006
100669920,(61, 98),12261
100669920,(31, 34),377
100669920,(57, 31),601
100669920,(61, 20),350563
100669920,(88, 29),1914
100669920,(83, 28),1229
100669920,(50, 94),567779
100669920,(72, 33),50862
100669920,(99, 35),1804
100669920,(57, 29),9246
100669920,(36, 37),1265
100669920,(52, 26),1607
100669920,(14, 54),1982
100669920,(19, 45),9053
100669920,(58, 50),569
100669920,(50, 93),186655
100669920,(10, 36),335
100669920,(19, 44),20999
100669920,(7, 49),1003
100669920,(81, 59),1202
100669920,(99, 3),987
100669920,(86, 73),8026
100669920,(52, 45),7798
100669920,(21, 39),12451
100669920,(21, 38),7592
100669920,(58, 29),78980
100669920,(90, 19),22048
100669920,(98, 14),3513
100669920,(54, 87),4760
100669920,(59, 28),93029
100669920,(13, 35),99893
100669920,(99, 31),20088
100669920,(15, 11),163780
100669920,(58, 27),6982
100669920,(5, 69),336252
100669920,(96, 24),3005
100669920,(84, 26),6011
100669920,(86, 26),738
100669920,(96, 25),7150
100669920,(86, 27),110997
100669920,(56, 90),4502
100669920,(16, 34),1203
100669920,(14, 34),10607
100669920,(53, 24),1984
100669920,(16, 35),211303
100669920,(14, 35),51720
100669920,(90, 28),55332
100669920,(16, 36),114
100669920,(51, 57),876
100669920,(100, 84),67340
100669920,(85, 28),47615
100669920,(72, 45),49636
100669920,(34, 33),14332
100669920,(91, 28),28089
100669920,(58, 37),274
100669920,(89, 30),658
100669920,(14, 38),18580
100669920,(85, 26),70056
100669920,(86, 28),1202
100669920,(49, 50),2795
100669920,(86, 56),2362
100669920,(96, 31),6002
100669920,(85, 25),80065
100669920,(87, 29),2404
100669920,(87, 28),1202
100669920,(14, 29),601
100669920,(86, 19),608
100669920,(99, 49),3415
100669920,(74, 34),16990
100669920,(85, 58),554
100669920,(82, 54),1281
100669920,(65, 96),1803
100669920,(15, 39),810
100669920,(18, 43),87854
100669920,(93, 28),3679
100669920,(85, 57),107406
100669920,(94, 20),601
100669920,(91, 21),913
100669920,(64, 15),1202
100669968,(82, 52),5410
100669968,(99, 22),4077
100669968,(15, 33),16988
100669968,(81, 41),79052
100669968,(87, 27),72805
100669968,(17, 36),375742
100669968,(87, 26),33151
100669968,(87, 73),19666
100669968,(15, 35),7965
100669968,(54, 88),14925
100669968,(83, 52),1202
100669968,(47, 64),120675
100669968,(43, 7),26727
100669968,(16, 17),948
100669968,(16, 18),24448
100669968,(92, 75),3006
100669968,(61, 98),12261
100669968,(31, 34),377
100669968,(57, 31),601
100669968,(61, 20),350563
100669968,(88, 29),1914
100669968,(83, 28),1229
100669968,(50, 94),567779
100669968,(72, 33),50862
100669968,(99, 35),1804
100669968,(57, 29),9246
100669968,(36, 37),1265
100669968,(52, 26),1607
100669968,(14, 54),1982
100669968,(19, 45),9053
100669968,(58, 50),569
100669968,(50, 93),186655
100669968,(10, 36),335
100669968,(19, 44),20999
100669968,(7, 49),1003
100669968,(81, 59),1202
100669968,(99, 3),987
100669968,(86, 73),8026
100669968,(52, 45),7798
100669968,(21, 39),12451
100669968,(21, 38),7592
100669968,(58, 29),78980
100669968,(90, 19),22048
100669968,(98, 14),3513
100669968,(54, 87),4760
100669968,(59, 28),93029
100669968,(13, 35),99893
100669968,(99, 31),20088
100669968,(15, 11),163780
100669968,(58, 27),6982
100669968,(5, 69),336252
100669968,(96, 24),3005
100669968,(84, 26),6011
100669968,(86, 26),738
100669968,(96, 25),7150
100669968,(86, 27),110997
100669968,(56, 90),4502
100669968,(16, 34),1203
100669968,(14, 34),10607
100669968,(53, 24),1984
100669968,(16, 35),211303
100669968,(14, 35),51720
100669968,(90, 28),55332
100669968,(16, 36),114
100669968,(51, 57),876
100669968,(100, 84),67340
100669968,(85, 28),47615
100669968,(72, 45),49636
100669968,(34, 33),14332
100669968,(91, 28),28089
100669968,(58, 37),274
100669968,(89, 30),658
100669968,(14, 38),18580
100669968,(85, 26),70056
100669968,(86, 28),1202
100669968,(49, 50),2795
100669968,(86, 56),2362
100669968,(96, 31),6002
100669968,(85, 25),80065
100669968,(87, 29),2404
100669968,(87, 28),1202
100669968,(14, 29),601
100669968,(86, 19),608
100669968,(99, 49),3415
100669968,(74, 34),16990
100669968,(85, 58),554
100669968,(82, 54),1281
100669968,(65, 96),1803
100669968,(15, 39),810
100669968,(18, 43),87854
100669968,(93, 28),3679
100669968,(85, 57),107406
100669968,(94, 20),601
100669968,(91, 21),913
100669968,(64, 15),1202
100670177,(82, 52),5410
100670177,(99, 22),4077
100670177,(15, 33),16988
100670177,(81, 41),79052
100670177,(87, 27),72805
100670177,(17, 36),375742
100670177,(87, 26),33151
100670177,(87, 73),19666
100670177,(15, 35),7965
100670177,(54, 88),14925
100670177,(83, 52),1202
100670177,(47, 64),120675
100670177,(43, 7),26727
100670177,(16, 17),948
100670177,(16, 18),24448
100670177,(92, 75),3006
100670177,(61, 98),12261
100670177,(31, 34),377
100670177,(57, 31),601
100670177,(61, 20),350563
100670177,(88, 29),1914
100670177,(83, 28),1229
100670177,(50, 94),567779
100670177,(72, 33),50862
100670177,(99, 35),1804
100670177,(57, 29),9246
100670177,(36, 37),1265
100670177,(52, 26),1607
100670177,(14, 54),1982
100670177,(19, 45),9053
100670177,(58, 50),569
100670177,(50, 93),186655
